Area / Tank,Category,Equipment,Tag No,Parameter Key,Parameter Display Name,Unit,Proposed Normal Limit,Proposed Warning Limit,Proposed Alarm Limit,Final Normal Limit,Final Warning Limit,Final Alarm Limit,Approved By,Reviewed By User Department,Approval Date,Remarks
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,compressor_non_drive_end_horizontal_vibration,Compressor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,compressor_non_drive_end_vertical_vibration,Compressor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,current,Current,A,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,motor_de_temperature,Motor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,motor_drive_end_axial_vibration,Motor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,motor_drive_end_horizontal_vibration,Motor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,motor_drive_end_vertical_vibration,Motor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,motor_nde_temperature,Motor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,motor_non_drive_end_axial_vibration,Motor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,motor_non_drive_end_horizontal_vibration,Motor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-1 (Screw Compressor),Comp-1,motor_non_drive_end_vertical_vibration,Motor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,compressor_de_temperature,Compressor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,compressor_drive_end_axial_vibration,Compressor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,compressor_drive_end_horizontal_vibration,Compressor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,compressor_drive_end_vertical_vibration,Compressor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,compressor_nde_temperature,Compressor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,compressor_non_drive_end_axial_vibration,Compressor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,compressor_non_drive_end_horizontal_vibration,Compressor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,compressor_non_drive_end_vertical_vibration,Compressor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,current,Current,A,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,motor_de_temperature,Motor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,motor_drive_end_axial_vibration,Motor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,motor_drive_end_horizontal_vibration,Motor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,motor_drive_end_vertical_vibration,Motor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,motor_nde_temperature,Motor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,motor_non_drive_end_axial_vibration,Motor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,motor_non_drive_end_horizontal_vibration,Motor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-2 (Screw Compressor),Comp-2,motor_non_drive_end_vertical_vibration,Motor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,compressor_de_temperature,Compressor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,compressor_drive_end_axial_vibration,Compressor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,compressor_drive_end_horizontal_vibration,Compressor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,compressor_drive_end_vertical_vibration,Compressor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,compressor_nde_temperature,Compressor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,compressor_non_drive_end_axial_vibration,Compressor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,compressor_non_drive_end_horizontal_vibration,Compressor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,compressor_non_drive_end_vertical_vibration,Compressor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,current,Current,A,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,motor_de_temperature,Motor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,motor_drive_end_axial_vibration,Motor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,motor_drive_end_horizontal_vibration,Motor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,motor_drive_end_vertical_vibration,Motor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,motor_nde_temperature,Motor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,motor_non_drive_end_axial_vibration,Motor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,motor_non_drive_end_horizontal_vibration,Motor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-3 (Screw Compressor),Comp-3,motor_non_drive_end_vertical_vibration,Motor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,compressor_de_temperature,Compressor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,compressor_drive_end_axial_vibration,Compressor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,compressor_drive_end_horizontal_vibration,Compressor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,compressor_drive_end_vertical_vibration,Compressor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,compressor_nde_temperature,Compressor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,compressor_non_drive_end_axial_vibration,Compressor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,compressor_non_drive_end_horizontal_vibration,Compressor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,compressor_non_drive_end_vertical_vibration,Compressor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,current,Current,A,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,motor_de_temperature,Motor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,motor_drive_end_axial_vibration,Motor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,motor_drive_end_horizontal_vibration,Motor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,motor_drive_end_vertical_vibration,Motor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,motor_nde_temperature,Motor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,motor_non_drive_end_axial_vibration,Motor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,motor_non_drive_end_horizontal_vibration,Motor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Comp-4 (Screw Compressor),Comp-4,motor_non_drive_end_vertical_vibration,Motor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-1 (Cooling Tower),Cooling Tower-1,tds,TDS,ppm,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-1 (Cooling Tower),Cooling Tower-1,water_ph,pH,pH,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-1 (Cooling Tower),Cooling Tower-1,water_temperature,Water Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-2 (Cooling Tower),Cooling Tower-2,tds,TDS,ppm,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-2 (Cooling Tower),Cooling Tower-2,water_ph,pH,pH,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-2 (Cooling Tower),Cooling Tower-2,water_temperature,Water Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-3 (Cooling Tower),Cooling Tower-3,tds,TDS,ppm,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-3 (Cooling Tower),Cooling Tower-3,water_ph,pH,pH,,,,,,,,,,
Utility Area,Utility Area Monitoring,Cooling Tower-3 (Cooling Tower),Cooling Tower-3,water_temperature,Water Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,compressor_de_temperature,Compressor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,compressor_drive_end_axial_vibration,Compressor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,compressor_drive_end_horizontal_vibration,Compressor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,compressor_drive_end_vertical_vibration,Compressor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,compressor_nde_temperature,Compressor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,compressor_non_drive_end_axial_vibration,Compressor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,compressor_non_drive_end_horizontal_vibration,Compressor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,compressor_non_drive_end_vertical_vibration,Compressor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,current,Current,A,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,motor_de_temperature,Motor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,motor_drive_end_axial_vibration,Motor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,motor_drive_end_horizontal_vibration,Motor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,motor_drive_end_vertical_vibration,Motor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,motor_nde_temperature,Motor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,motor_non_drive_end_axial_vibration,Motor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,motor_non_drive_end_horizontal_vibration,Motor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,D.G Room (Screw Compressor),D.G Room,motor_non_drive_end_vertical_vibration,Motor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,G Tank Cooling Tower (Cooling Tower),G Tank Cooling Tower,tds,TDS,ppm,,,,,,,,,,
Utility Area,Utility Area Monitoring,G Tank Cooling Tower (Cooling Tower),G Tank Cooling Tower,water_ph,pH,pH,,,,,,,,,,
Utility Area,Utility Area Monitoring,G Tank Cooling Tower (Cooling Tower),G Tank Cooling Tower,water_temperature,Water Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,G-TANK (Air Dryer),G-TANK,pressure,Pressure,bar,,,,,,,,,,
Utility Area,Utility Area Monitoring,G-TANK (Air Dryer),G-TANK,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,G-Tank Air Receiver (Air Receiver),G-Tank Air Receiver,pressure,Pressure,bar,,,,,,,,,,
Utility Area,Utility Area Monitoring,G-Tank Air Receiver (Air Receiver),G-Tank Air Receiver,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,G.Dry (Cooling Tower Pump),G.Dry,horizontal_vibration,Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,G.Dry (Cooling Tower Pump),G.Dry,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,G.Dry (Cooling Tower Pump),G.Dry,vertical_vibration,Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,G.PHE (Cooling Tower Pump),G.PHE,horizontal_vibration,Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,G.PHE (Cooling Tower Pump),G.PHE,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,G.PHE (Cooling Tower Pump),G.PHE,vertical_vibration,Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,HP (Air Dryer),HP,pressure,Pressure,bar,,,,,,,,,,
Utility Area,Utility Area Monitoring,HP (Air Dryer),HP,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,HP (Cooling Tower Pump),HP,horizontal_vibration,Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,HP (Cooling Tower Pump),HP,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,HP (Cooling Tower Pump),HP,vertical_vibration,Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,K.E.PHE (Cooling Tower Pump),K.E.PHE,horizontal_vibration,Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,K.E.PHE (Cooling Tower Pump),K.E.PHE,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,K.E.PHE (Cooling Tower Pump),K.E.PHE,vertical_vibration,Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,compressor_de_temperature,Compressor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,compressor_drive_end_axial_vibration,Compressor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,compressor_drive_end_horizontal_vibration,Compressor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,compressor_drive_end_vertical_vibration,Compressor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,compressor_nde_temperature,Compressor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,compressor_non_drive_end_axial_vibration,Compressor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,compressor_non_drive_end_horizontal_vibration,Compressor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,compressor_non_drive_end_vertical_vibration,Compressor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,current,Current,A,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,motor_de_temperature,Motor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,motor_drive_end_axial_vibration,Motor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,motor_drive_end_horizontal_vibration,Motor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,motor_drive_end_vertical_vibration,Motor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,motor_nde_temperature,Motor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,motor_non_drive_end_axial_vibration,Motor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,motor_non_drive_end_horizontal_vibration,Motor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-1 (Screw Compressor),Kaser-1,motor_non_drive_end_vertical_vibration,Motor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,compressor_de_temperature,Compressor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,compressor_drive_end_axial_vibration,Compressor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,compressor_drive_end_horizontal_vibration,Compressor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,compressor_drive_end_vertical_vibration,Compressor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,compressor_nde_temperature,Compressor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,compressor_non_drive_end_axial_vibration,Compressor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,compressor_non_drive_end_horizontal_vibration,Compressor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,compressor_non_drive_end_vertical_vibration,Compressor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,current,Current,A,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,motor_de_temperature,Motor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,motor_drive_end_axial_vibration,Motor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,motor_drive_end_horizontal_vibration,Motor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,motor_drive_end_vertical_vibration,Motor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,motor_nde_temperature,Motor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,motor_non_drive_end_axial_vibration,Motor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,motor_non_drive_end_horizontal_vibration,Motor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Kaser-2 (Screw Compressor),Kaser-2,motor_non_drive_end_vertical_vibration,Motor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,LP (Air Dryer),LP,pressure,Pressure,bar,,,,,,,,,,
Utility Area,Utility Area Monitoring,LP (Air Dryer),LP,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,LP (Cooling Tower Pump),LP,horizontal_vibration,Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,LP (Cooling Tower Pump),LP,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,LP (Cooling Tower Pump),LP,vertical_vibration,Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,PILOT (Air Dryer),PILOT,pressure,Pressure,bar,,,,,,,,,,
Utility Area,Utility Area Monitoring,PILOT (Air Dryer),PILOT,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,compressor_de_temperature,Compressor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,compressor_drive_end_axial_vibration,Compressor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,compressor_drive_end_horizontal_vibration,Compressor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,compressor_drive_end_vertical_vibration,Compressor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,compressor_nde_temperature,Compressor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,compressor_non_drive_end_axial_vibration,Compressor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,compressor_non_drive_end_horizontal_vibration,Compressor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,compressor_non_drive_end_vertical_vibration,Compressor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,current,Current,A,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,motor_de_temperature,Motor DE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,motor_drive_end_axial_vibration,Motor Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,motor_drive_end_horizontal_vibration,Motor Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,motor_drive_end_vertical_vibration,Motor Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,motor_nde_temperature,Motor NDE Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,motor_non_drive_end_axial_vibration,Motor Non Drive End Axial Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,motor_non_drive_end_horizontal_vibration,Motor Non Drive End Horizontal Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air (Screw Compressor),Pilot Air,motor_non_drive_end_vertical_vibration,Motor Non Drive End Vertical Vibration,mm/s,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air Receiver (Air Receiver),Pilot Air Receiver,pressure,Pressure,bar,,,,,,,,,,
Utility Area,Utility Area Monitoring,Pilot Air Receiver (Air Receiver),Pilot Air Receiver,temperature,Temperature,°C,,,,,,,,,,
Utility Area,Utility Area Monitoring,Utility Area Receiver (Air Receiver),Utility Area Receiver,pressure,Pressure,bar,,,,,,,,,,
Utility Area,Utility Area Monitoring,Utility Area Receiver (Air Receiver),Utility Area Receiver,temperature,Temperature,°C,,,,,,,,,,
